date,year,month,week,daylight,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Tmax_wkly,Tmin_wkly,Tavg_wkly,Depart_wkly,DewPoint_wkly,WetBulb_wkly,PrecipTotal_wkly,StnPressure_wkly,SeaLevel_wkly,ResultSpeed_wkly,ResultDir_wkly,AvgSpeed_wkly,Tmax_wkly_lag7,Tmin_wkly_lag7,Tavg_wkly_lag7,Depart_wkly_lag7,DewPoint_wkly_lag7,WetBulb_wkly_lag7,PrecipTotal_wkly_lag7,StnPressure_wkly_lag7,SeaLevel_wkly_lag7,ResultSpeed_wkly_lag7,ResultDir_wkly_lag7,AvgSpeed_wkly_lag7,Tmax_wkly_lag14,Tmin_wkly_lag14,Tavg_wkly_lag14,Depart_wkly_lag14,DewPoint_wkly_lag14,WetBulb_wkly_lag14,PrecipTotal_wkly_lag14,StnPressure_wkly_lag14,SeaLevel_wkly_lag14,ResultSpeed_wkly_lag14,ResultDir_wkly_lag14,AvgSpeed_wkly_lag14,Tmax_wkly_lag21,Tmin_wkly_lag21,Tavg_wkly_lag21,Depart_wkly_lag21,DewPoint_wkly_lag21,WetBulb_wkly_lag21,PrecipTotal_wkly_lag21,StnPressure_wkly_lag21,SeaLevel_wkly_lag21,ResultSpeed_wkly_lag21,ResultDir_wkly_lag21,AvgSpeed_wkly_lag21,Station
2007-06-11,2007,6,24,0 days 15:10:00.000000000,86,58,72,5,52,61,0.0,29.41,30.11,4.9,11,6.9,79.0,54.857142857142854,67.14285714285714,1.0,51.57142857142857,59.0,0.06142857142857144,29.1857142857143,29.889999999999997,8.514285714285723,18.714285714285715,10.48571428571428,81.14285714285714,62.57142857142857,72.14285714285714,8.142857142857142,60.142857142857146,64.42857142857143,0.09142857142857144,29.120000000000008,29.84428571428571,7.0142857142857205,21.571428571428573,8.171428571428569,79.0,55.714285714285715,67.57142857142857,5.714285714285714,48.857142857142854,57.57142857142857,0.15285714285714286,29.39714285714287,30.118571428571432,8.242857142857147,16.571428571428573,10.01428571428571,72.57142857142857,47.0,60.0,0.2857142857142857,41.42857142857143,50.142857142857146,0.0842857142857143,29.370000000000008,30.091428571428573,8.514285714285716,18.571428571428573,10.514285714285714,1
2007-06-12,2007,6,24,0 days 15:11:00.000000000,83,62,73,5,50,60,0.0,29.44,30.16,8.3,5,8.8,81.71428571428571,57.0,69.57142857142857,3.0,51.857142857142854,60.285714285714285,0.0014285714285714377,29.23428571428573,29.942857142857143,8.957142857142866,18.714285714285715,10.657142857142853,77.71428571428571,60.714285714285715,69.57142857142857,5.428571428571429,58.714285714285715,62.42857142857143,0.15142857142857144,29.07857142857144,29.798571428571424,6.928571428571436,19.714285714285715,8.328571428571426,79.14285714285714,56.42857142857143,68.0,5.714285714285714,50.57142857142857,58.57142857142857,0.15285714285714286,29.404285714285724,30.125714285714285,7.642857142857147,16.571428571428573,9.485714285714282,73.57142857142857,46.714285714285715,60.285714285714285,0.14285714285714285,40.0,49.714285714285715,0.03000000000000001,29.40000000000001,30.122857142857146,8.785714285714288,17.285714285714285,10.214285714285714,1
2007-06-13,2007,6,24,0 days 15:11:00.000000000,87,60,74,6,53,62,0.0,29.36,30.09,7.2,5,8.6,84.0,59.285714285714285,71.85714285714286,5.0,52.57142857142857,61.285714285714285,9.169252658734552e-18,29.275714285714304,29.982857142857142,8.442857142857152,17.0,10.257142857142851,75.42857142857143,57.57142857142857,66.85714285714286,2.4285714285714284,57.285714285714285,61.0,0.15285714285714286,29.044285714285724,29.765714285714285,7.000000000000008,19.428571428571427,8.442857142857141,78.85714285714286,57.285714285714285,68.28571428571429,5.571428571428571,51.857142857142854,59.142857142857146,0.15285714285714286,29.39285714285715,30.117142857142856,7.485714285714289,16.571428571428573,9.314285714285711,76.85714285714286,49.0,63.142857142857146,2.7142857142857144,40.857142857142854,51.57142857142857,0.010000000000000009,29.408571428571438,30.132857142857144,9.300000000000002,14.857142857142858,10.157142857142857,1
2007-06-14,2007,6,24,0 days 15:12:00.000000000,89,64,77,9,55,64,0.0,29.3,30.02,5.6,5,6.8,83.71428571428571,58.285714285714285,71.28571428571429,4.142857142857143,51.57142857142857,60.57142857142857,9.169252658734552e-18,29.34142857142859,30.05,6.000000000000008,14.857142857142858,7.928571428571422,77.28571428571429,58.42857142857143,68.14285714285714,3.4285714285714284,57.42857142857143,61.57142857142857,0.15142857142857144,28.98142857142858,29.701428571428572,8.914285714285723,19.571428571428573,10.328571428571426,77.42857142857143,57.57142857142857,67.71428571428571,4.714285714285714,52.857142857142854,59.42857142857143,0.15142857142857144,29.374285714285723,30.101428571428567,6.68571428571429,16.285714285714285,8.257142857142854,80.57142857142857,51.857142857142854,66.42857142857143,5.571428571428571,44.0,54.42857142857143,0.012857142857142867,29.388571428571435,30.110000000000003,9.928571428571432,17.428571428571427,11.014285714285714,1
2007-06-15,2007,6,24,0 days 15:12:00.000000000,91,63,77,9,56,64,0.0,29.28,29.99,4.1,6,4.9,85.14285714285714,59.142857142857146,72.42857142857143,5.0,52.0,61.0,9.169252658734552e-18,29.355714285714303,30.07,5.028571428571437,11.714285714285714,6.65714285714285,76.71428571428571,57.714285714285715,67.42857142857143,2.4285714285714284,56.0,60.857142857142854,0.1242857142857143,28.98000000000001,29.692857142857143,9.87142857142858,21.142857142857142,11.385714285714283,79.57142857142857,58.42857142857143,69.28571428571429,6.0,55.57142857142857,61.285714285714285,0.17857142857142858,29.32857142857144,30.054285714285708,6.585714285714291,18.0,7.914285714285713,80.42857142857143,53.857142857142854,67.28571428571429,6.142857142857143,46.0,55.42857142857143,0.012857142857142867,29.385714285714293,30.10857142857143,9.857142857142861,14.571428571428571,11.2,1
2007-06-16,2007,6,24,0 days 15:13:00.000000000,93,66,80,11,60,67,0.0,29.26,29.97,4.8,28,5.8,87.14285714285714,61.142857142857146,74.42857142857143,6.571428571428571,53.857142857142854,62.42857142857143,9.169252658734552e-18,29.341428571428587,30.055714285714288,5.67142857142858,11.0,6.771428571428564,76.42857142857143,55.857142857142854,66.42857142857143,1.1428571428571428,53.714285714285715,59.42857142857143,0.11857142857142858,29.02714285714287,29.735714285714284,8.985714285714295,22.714285714285715,11.04285714285714,81.85714285714286,60.714285714285715,71.57142857142857,8.0,56.714285714285715,62.857142857142854,0.04,29.281428571428584,30.00571428571428,7.11428571428572,18.714285714285715,7.942857142857141,78.28571428571429,52.857142857142854,65.71428571428571,4.285714285714286,48.285714285714285,55.857142857142854,0.15714285714285717,29.388571428571435,30.112857142857145,8.671428571428574,13.571428571428571,10.599999999999998,1
2007-06-17,2007,6,24,0 days 15:13:00.000000000,91,70,81,12,64,70,0.0,29.23,29.95,2.8,11,6.3,88.57142857142857,63.285714285714285,76.28571428571429,8.142857142857142,55.714285714285715,64.0,9.169252658734552e-18,29.325714285714298,30.041428571428572,5.385714285714294,10.142857142857142,6.871428571428564,76.85714285714286,54.857142857142854,66.14285714285714,0.42857142857142855,52.42857142857143,58.857142857142854,0.11714285714285715,29.101428571428585,29.805714285714284,8.928571428571436,21.571428571428573,10.88571428571428,82.28571428571429,61.42857142857143,72.14285714285714,8.285714285714286,58.57142857142857,63.857142857142854,0.03571428571428572,29.207142857142866,29.93428571428571,6.585714285714292,18.571428571428573,7.542857142857142,79.14285714285714,54.857142857142854,67.14285714285714,5.571428571428571,49.285714285714285,57.57142857142857,0.15285714285714286,29.38285714285715,30.10571428571429,8.45714285714286,16.714285714285715,10.428571428571427,1
2007-06-18,2007,6,25,0 days 15:13:00.000000000,89,69,79,9,65,70,0.28,29.12,29.84,14.0,20,15.1,89.0,64.85714285714286,77.28571428571429,8.714285714285714,57.57142857142857,65.28571428571429,0.040000000000000015,29.284285714285726,30.002857142857142,6.685714285714295,11.428571428571429,8.042857142857136,79.0,54.857142857142854,67.14285714285714,1.0,51.57142857142857,59.0,0.06142857142857144,29.1857142857143,29.889999999999997,8.514285714285723,18.714285714285715,10.48571428571428,81.14285714285714,62.57142857142857,72.14285714285714,8.142857142857142,60.142857142857146,64.42857142857143,0.09142857142857144,29.120000000000008,29.84428571428571,7.0142857142857205,21.571428571428573,8.171428571428569,79.0,55.714285714285715,67.57142857142857,5.714285714285714,48.857142857142854,57.57142857142857,0.15285714285714286,29.39714285714287,30.118571428571432,8.242857142857147,16.571428571428573,10.01428571428571,1
2007-06-19,2007,6,25,0 days 15:14:00.000000000,80,65,73,3,55,63,0.58,29.26,29.95,10.7,28,11.4,88.57142857142857,65.28571428571429,77.28571428571429,8.428571428571429,58.285714285714285,65.71428571428571,0.12285714285714287,29.25857142857144,29.97285714285714,7.028571428571437,14.714285714285714,8.414285714285707,81.71428571428571,57.0,69.57142857142857,3.0,51.857142857142854,60.285714285714285,0.0014285714285714377,29.23428571428573,29.942857142857143,8.957142857142866,18.714285714285715,10.657142857142853,77.71428571428571,60.714285714285715,69.57142857142857,5.428571428571429,58.714285714285715,62.42857142857143,0.15142857142857144,29.07857142857144,29.798571428571424,6.928571428571436,19.714285714285715,8.328571428571426,79.14285714285714,56.42857142857143,68.0,5.714285714285714,50.57142857142857,58.57142857142857,0.15285714285714286,29.404285714285724,30.125714285714285,7.642857142857147,16.571428571428573,9.485714285714282,1
2007-06-20,2007,6,25,0 days 15:14:00.000000000,84,61,73,3,52,61,0.0,29.39,30.1,7.8,27,8.8,88.14285714285714,65.42857142857143,77.14285714285714,8.0,58.142857142857146,65.57142857142857,0.12285714285714287,29.262857142857154,29.97428571428571,7.114285714285722,17.857142857142858,8.442857142857134,84.0,59.285714285714285,71.85714285714286,5.0,52.57142857142857,61.285714285714285,9.169252658734552e-18,29.275714285714304,29.982857142857142,8.442857142857152,17.0,10.257142857142851,75.42857142857143,57.57142857142857,66.85714285714286,2.4285714285714284,57.285714285714285,61.0,0.15285714285714286,29.044285714285724,29.765714285714285,7.000000000000008,19.428571428571427,8.442857142857141,78.85714285714286,57.285714285714285,68.28571428571429,5.571428571428571,51.857142857142854,59.142857142857146,0.15285714285714286,29.39285714285715,30.117142857142856,7.485714285714289,16.571428571428573,9.314285714285711,1
2007-06-21,2007,6,25,0 days 15:14:00.000000000,77,61,69,-1,51,60,0.01,29.36,30.08,3.5,3,10.7,86.42857142857143,65.0,76.0,6.571428571428571,57.57142857142857,65.0,0.1242857142857143,29.271428571428583,29.98285714285714,6.814285714285722,17.571428571428573,8.999999999999991,83.71428571428571,58.285714285714285,71.28571428571429,4.142857142857143,51.57142857142857,60.57142857142857,9.169252658734552e-18,29.34142857142859,30.05,6.000000000000008,14.857142857142858,7.928571428571422,77.28571428571429,58.42857142857143,68.14285714285714,3.4285714285714284,57.42857142857143,61.57142857142857,0.15142857142857144,28.98142857142858,29.701428571428572,8.914285714285723,19.571428571428573,10.328571428571426,77.42857142857143,57.57142857142857,67.71428571428571,4.714285714285714,52.857142857142854,59.42857142857143,0.15142857142857144,29.374285714285723,30.101428571428567,6.68571428571429,16.285714285714285,8.257142857142854,1
2007-06-22,2007,6,25,0 days 15:14:00.000000000,76,61,69,-1,50,58,0.0,29.33,30.06,7.8,6,8.7,84.28571428571429,64.71428571428571,74.85714285714286,5.142857142857143,56.714285714285715,64.14285714285714,0.1242857142857143,29.27857142857144,29.992857142857137,7.34285714285715,17.571428571428573,9.542857142857134,85.14285714285714,59.142857142857146,72.42857142857143,5.0,52.0,61.0,9.169252658734552e-18,29.355714285714303,30.07,5.028571428571437,11.714285714285714,6.65714285714285,76.71428571428571,57.714285714285715,67.42857142857143,2.4285714285714284,56.0,60.857142857142854,0.1242857142857143,28.98000000000001,29.692857142857143,9.87142857142858,21.142857142857142,11.385714285714283,79.57142857142857,58.42857142857143,69.28571428571429,6.0,55.57142857142857,61.285714285714285,0.17857142857142858,29.32857142857144,30.054285714285708,6.585714285714291,18.0,7.914285714285713,1
2007-06-23,2007,6,25,0 days 15:14:00.000000000,67,62,65,-5,58,61,0.05,29.23,29.96,7.6,12,9.0,80.57142857142857,64.14285714285714,72.71428571428571,2.857142857142857,56.42857142857143,63.285714285714285,0.13142857142857145,29.274285714285725,29.991428571428568,7.74285714285715,15.285714285714286,9.999999999999991,87.14285714285714,61.142857142857146,74.42857142857143,6.571428571428571,53.857142857142854,62.42857142857143,9.169252658734552e-18,29.341428571428587,30.055714285714288,5.67142857142858,11.0,6.771428571428564,76.42857142857143,55.857142857142854,66.42857142857143,1.1428571428571428,53.714285714285715,59.42857142857143,0.11857142857142858,29.02714285714287,29.735714285714284,8.985714285714295,22.714285714285715,11.04285714285714,81.85714285714286,60.714285714285715,71.57142857142857,8.0,56.714285714285715,62.857142857142854,0.04,29.281428571428584,30.00571428571428,7.11428571428572,18.714285714285715,7.942857142857141,1
2007-06-24,2007,6,25,0 days 15:14:00.000000000,77,63,70,-1,62,65,0.0,29.26,29.97,7.0,9,8.0,78.57142857142857,63.142857142857146,71.14285714285714,1.0,56.142857142857146,62.57142857142857,0.13142857142857145,29.27857142857144,29.994285714285713,8.34285714285715,15.0,10.242857142857135,88.57142857142857,63.285714285714285,76.28571428571429,8.142857142857142,55.714285714285715,64.0,9.169252658734552e-18,29.325714285714298,30.041428571428572,5.385714285714294,10.142857142857142,6.871428571428564,76.85714285714286,54.857142857142854,66.14285714285714,0.42857142857142855,52.42857142857143,58.857142857142854,0.11714285714285715,29.101428571428585,29.805714285714284,8.928571428571436,21.571428571428573,10.88571428571428,82.28571428571429,61.42857142857143,72.14285714285714,8.285714285714286,58.57142857142857,63.857142857142854,0.03571428571428572,29.207142857142866,29.93428571428571,6.585714285714292,18.571428571428573,7.542857142857142,1
2007-06-25,2007,6,26,0 days 15:14:00.000000000,89,65,77,6,66,70,0.0,29.38,30.07,3.9,14,6.8,78.57142857142857,62.57142857142857,70.85714285714286,0.5714285714285714,56.285714285714285,62.57142857142857,0.09142857142857144,29.315714285714296,30.027142857142852,6.9000000000000075,14.142857142857142,9.057142857142848,89.0,64.85714285714286,77.28571428571429,8.714285714285714,57.57142857142857,65.28571428571429,0.040000000000000015,29.284285714285726,30.002857142857142,6.685714285714295,11.428571428571429,8.042857142857136,79.0,54.857142857142854,67.14285714285714,1.0,51.57142857142857,59.0,0.06142857142857144,29.1857142857143,29.889999999999997,8.514285714285723,18.714285714285715,10.48571428571428,81.14285714285714,62.57142857142857,72.14285714285714,8.142857142857142,60.142857142857146,64.42857142857143,0.09142857142857144,29.120000000000008,29.84428571428571,7.0142857142857205,21.571428571428573,8.171428571428569,1
2007-06-26,2007,6,26,0 days 15:13:00.000000000,92,70,81,10,69,72,0.16,29.39,30.11,6.1,22,7.1,80.28571428571429,63.285714285714285,72.0,1.5714285714285714,58.285714285714285,63.857142857142854,0.03142857142857146,29.334285714285727,30.049999999999994,6.242857142857152,13.285714285714286,8.442857142857134,88.57142857142857,65.28571428571429,77.28571428571429,8.428571428571429,58.285714285714285,65.71428571428571,0.12285714285714287,29.25857142857144,29.97285714285714,7.028571428571437,14.714285714285714,8.414285714285707,81.71428571428571,57.0,69.57142857142857,3.0,51.857142857142854,60.285714285714285,0.0014285714285714377,29.23428571428573,29.942857142857143,8.957142857142866,18.714285714285715,10.657142857142853,77.71428571428571,60.714285714285715,69.57142857142857,5.428571428571429,58.714285714285715,62.42857142857143,0.15142857142857144,29.07857142857144,29.798571428571424,6.928571428571436,19.714285714285715,8.328571428571426,1
2007-06-27,2007,6,26,0 days 15:13:00.000000000,91,71,81,10,70,72,0.15,29.29,30.02,7.5,24,8.8,81.28571428571429,64.71428571428571,73.14285714285714,2.5714285714285716,60.857142857142854,65.42857142857143,0.05285714285714289,29.32000000000001,30.038571428571426,6.200000000000009,12.857142857142858,8.442857142857136,88.14285714285714,65.42857142857143,77.14285714285714,8.0,58.142857142857146,65.57142857142857,0.12285714285714287,29.262857142857154,29.97428571428571,7.114285714285722,17.857142857142858,8.442857142857134,84.0,59.285714285714285,71.85714285714286,5.0,52.57142857142857,61.285714285714285,9.169252658734552e-18,29.275714285714304,29.982857142857142,8.442857142857152,17.0,10.257142857142851,75.42857142857143,57.57142857142857,66.85714285714286,2.4285714285714284,57.285714285714285,61.0,0.15285714285714286,29.044285714285724,29.765714285714285,7.000000000000008,19.428571428571427,8.442857142857141,1
2007-06-28,2007,6,26,0 days 15:12:00.000000000,74,58,66,-5,55,60,0.0,29.41,30.09,11.9,3,12.5,80.85714285714286,64.28571428571429,72.71428571428571,2.0,61.42857142857143,65.42857142857143,0.051428571428571455,29.327142857142867,30.039999999999996,7.400000000000008,12.857142857142858,8.699999999999992,86.42857142857143,65.0,76.0,6.571428571428571,57.57142857142857,65.0,0.1242857142857143,29.271428571428583,29.98285714285714,6.814285714285722,17.571428571428573,8.999999999999991,83.71428571428571,58.285714285714285,71.28571428571429,4.142857142857143,51.57142857142857,60.57142857142857,9.169252658734552e-18,29.34142857142859,30.05,6.000000000000008,14.857142857142858,7.928571428571422,77.28571428571429,58.42857142857143,68.14285714285714,3.4285714285714284,57.42857142857143,61.57142857142857,0.15142857142857144,28.98142857142858,29.701428571428572,8.914285714285723,19.571428571428573,10.328571428571426,1
2007-06-29,2007,6,26,0 days 15:12:00.000000000,70,56,63,-8,55,59,0.0,29.41,30.13,7.6,2,8.3,80.0,63.57142857142857,71.85714285714286,1.0,62.142857142857146,65.57142857142857,0.051428571428571455,29.338571428571438,30.049999999999994,7.371428571428581,12.285714285714286,8.642857142857135,84.28571428571429,64.71428571428571,74.85714285714286,5.142857142857143,56.714285714285715,64.14285714285714,0.1242857142857143,29.27857142857144,29.992857142857137,7.34285714285715,17.571428571428573,9.542857142857134,85.14285714285714,59.142857142857146,72.42857142857143,5.0,52.0,61.0,9.169252658734552e-18,29.355714285714303,30.07,5.028571428571437,11.714285714285714,6.65714285714285,76.71428571428571,57.714285714285715,67.42857142857143,2.4285714285714284,56.0,60.857142857142854,0.1242857142857143,28.98000000000001,29.692857142857143,9.87142857142858,21.142857142857142,11.385714285714283,1
2007-06-30,2007,6,26,0 days 15:12:00.000000000,79,54,67,-5,46,56,0.0,29.41,30.13,4.9,3,5.8,81.71428571428571,62.42857142857143,72.14285714285714,1.0,60.42857142857143,64.85714285714286,0.04428571428571432,29.364285714285725,30.074285714285708,6.985714285714295,11.0,8.185714285714278,80.57142857142857,64.14285714285714,72.71428571428571,2.857142857142857,56.42857142857143,63.285714285714285,0.13142857142857145,29.274285714285725,29.991428571428568,7.74285714285715,15.285714285714286,9.999999999999991,87.14285714285714,61.142857142857146,74.42857142857143,6.571428571428571,53.857142857142854,62.42857142857143,9.169252658734552e-18,29.341428571428587,30.055714285714288,5.67142857142858,11.0,6.771428571428564,76.42857142857143,55.857142857142854,66.42857142857143,1.1428571428571428,53.714285714285715,59.42857142857143,0.11857142857142858,29.02714285714287,29.735714285714284,8.985714285714295,22.714285714285715,11.04285714285714,1
2007-07-01,2007,7,26,0 days 15:11:00.000000000,75,54,65,-7,52,58,0.0,29.51,30.23,8.6,4,8.6,81.42857142857143,61.142857142857146,71.42857142857143,0.14285714285714285,59.0,63.857142857142854,0.04428571428571432,29.40000000000001,30.111428571428565,7.214285714285723,10.285714285714286,8.271428571428562,78.57142857142857,63.142857142857146,71.14285714285714,1.0,56.142857142857146,62.57142857142857,0.13142857142857145,29.27857142857144,29.994285714285713,8.34285714285715,15.0,10.242857142857135,88.57142857142857,63.285714285714285,76.28571428571429,8.142857142857142,55.714285714285715,64.0,9.169252658734552e-18,29.325714285714298,30.041428571428572,5.385714285714294,10.142857142857142,6.871428571428564,76.85714285714286,54.857142857142854,66.14285714285714,0.42857142857142855,52.42857142857143,58.857142857142854,0.11714285714285715,29.101428571428585,29.805714285714284,8.928571428571436,21.571428571428573,10.88571428571428,1
